0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1028,0,0,8.4711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.4711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0514,0,0,0
11.648,3.8826,7.7652,0,0,0,7.7652,0,0,0,3.8826,0,0,3.8826,11.648,0,0,0,0,0,0,0,0,0,25.413,4.6591,4.0514,8.4711,20.257,0,0,0,0,0,0,12.707,0,12.154,0,0,0,0,0,18.636,27.955,0,0,0,0,4.0514,8.4711,0,0,0,0,0,0,0,0,4.2355,0,0,13.312,0,0,0,0,0,4.2355,21.925,0,0,11.648,17.749,7.7652,0,4.4372,0,4.2355,0,0,0,8.1028,24.308,12.707,4.2355,24.308,23.295,0,24.308,4.2355,0,16.206,39.935,0,0,16.206,0,0,0,0,0,0,0,0
8.1028,4.0514,0,0,0,4.0514,4.0514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2355,0,8.1028,4.2355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.707,0,0,0,0,8.4711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4711,0,8.4711,0,0,0,0,0,4.4372,0,8.1028,0,0,0,0,9.3182,16.942,0,0,0,0,0,0,0,20.257,0,0,0,4.4372,0,4.2355,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4.4372,0,0,0,13.312,0,0,0,0,0,0,0,0,0,0,4.2355,0,0,0,0,0,0,0,0,0,0,0,0,0,18.636,0,0,0,0,0,0,0,0,0,8.1028,4.0514,16.942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8826,0,7.7652,4.0514,0,4.0514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4711,0,0,4.0514,8.1028,0,0,0,0,0
0,4.2355,0,0,0,0,0,0,4.2355,0,0,0,0,0,0,0,0,0,0,0,0,25.413,4.2355,4.2355,0,4.6591,0,8.4711,16.206,0,0,0,0,0,4.0514,21.178,0,0,0,0,0,0,0,0,0,0,0,0,16.206,16.206,4.2355,0,0,0,0,0,0,0,4.2355,8.4711,0,0,8.8745,0,0,0,0,0,0,38.369,0,0,3.8826,0,0,0,0,4.0514,0,0,0,0,0,12.154,16.942,0,12.154,7.7652,0,4.0514,0,0,0,22.186,0,8.4711,0,0,0,8.1028,0,8.1028,0,0,0
0,37.273,13.977,0,0,0,4.6591,0,4.6591,0,0,0,0,0,4.6591,0,0,0,0,0,4.6591,4.6591,0,0,4.6591,0,4.0514,0,0,0,0,0,0,0,8.1028,0,8.1028,0,0,0,0,0,0,0,0,0,0,4.0514,4.0514,4.0514,0,0,0,0,0,0,0,0,0,0,0,4.0514,0,0,0,0,0,0,0,5.4813,0,0,3.8826,0,0,4.0514,0,0,0,0,0,0,0,4.0514,0,8.4711,8.1028,0,0,0,4.2355,0,4.0514,4.4372,0,0,0,0,0,0,0,0,4.0514,0,0
4.0514,0,0,12.154,0,4.0514,0,0,8.1028,0,0,0,0,0,0,0,0,4.0514,0,0,0,4.0514,8.1028,0,0,4.0514,0,4.2355,0,0,0,0,0,0,8.1028,8.4711,8.1028,8.1028,0,0,0,0,0,0,0,0,0,0,0,0,8.4711,0,0,0,0,0,0,0,0,4.2355,0,4.0514,4.4372,0,0,0,0,25.413,4.2355,0,0,0,3.8826,0,11.648,12.154,8.8745,0,12.707,0,0,0,0,4.0514,0,8.4711,0,0,0,4.0514,0,0,0,0,0,4.2355,4.0514,0,0,0,0,0,0,0,0
16.942,0,0,0,0,0,0,4.2355,0,0,0,0,0,12.707,4.2355,0,0,0,0,0,0,8.4711,4.2355,0,8.4711,0,4.2355,0,0,0,0,0,0,0,12.154,0,8.1028,0,0,0,0,0,8.4711,0,0,0,0,0,4.0514,8.1028,4.2355,0,0,0,0,0,0,0,0,0,0,4.0514,13.312,0,0,0,0,0,4.2355,0,0,0,0,0,0,4.0514,13.312,0,0,0,0,0,0,4.0514,8.4711,4.2355,8.1028,0,0,12.154,0,0,4.0514,4.4372,0,16.942,8.1028,0,0,4.0514,0,4.0514,4.0514,0,0
8.1028,0,0,0,0,0,0,0,4.0514,8.1028,0,0,0,0,0,0,0,0,0,0,0,20.257,0,0,16.206,0,0,0,0,0,0,0,0,0,0,0,20.257,4.0514,0,0,0,0,0,0,0,0,0,0,0,0,12.707,0,0,0,0,0,0,0,0,4.2355,0,0,0,0,0,8.4711,0,0,0,16.444,0,0,0,0,3.8826,0,0,0,0,0,0,0,0,12.154,8.4711,8.4711,0,0,0,4.0514,12.707,0,0,8.8745,0,0,8.1028,0,0,0,0,4.0514,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4.0514,0,8.1028,0,0,4.0514,8.1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0514,8.1028,8.1028,12.154,0,0,0,0,0,0,0,0,4.0514,8.1028,0,0,0,0,0,0,0,0,0,0,4.0514,4.0514,8.4711,0,0,0,0,0,0,0,0,4.2355,0,8.1028,0,4.9043,0,0,0,16.942,8.4711,0,4.0514,0,0,13.312,3.8826,4.0514,4.4372,24.308,0,0,0,0,0,0,0,4.2355,0,0,50.826,0,8.4711,0,8.1028,4.4372,0,8.4711,8.1028,0,0,0,0,0,4.0514,0,0
8.4711,0,0,0,0,0,0,0,0,4.2355,0,0,0,0,0,0,0,0,0,0,0,12.707,0,0,21.178,0,8.4711,0,0,0,0,0,0,0,0,0,4.0514,0,0,0,10.354,0,25.413,0,0,0,4.0514,0,0,4.0514,0,0,0,0,0,0,0,0,0,8.4711,7.7652,0,4.4372,0,0,0,0,0,0,0,0,0,0,0,3.8826,4.0514,0,4.0514,0,0,0,0,0,4.0514,4.2355,0,8.1028,0,0,0,0,4.2355,4.0514,8.8745,0,4.2355,0,0,0,0,0,4.0514,0,0,0
0,8.1028,0,0,0,4.0514,0,0,4.0514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1028,8.1028,8.1028,20.257,0,0,0,0,0,4.0514,4.0514,0,0,0,0,0,18.636,0,0,0,0,0,0,4.0514,4.0514,8.4711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8826,0,3.8826,4.0514,0,8.1028,8.4711,0,0,0,0,0,16.942,0,0,0,0,8.1028,4.2355,0,0,8.8745,9.3182,0,4.0514,0,0,4.0514,0,4.0514,0,0,18.636
0,0,0,0,0,4.0514,0,8.1028,4.0514,0,0,0,0,0,0,0,0,0,0,0,0,12.154,0,0,0,0,8.1028,0,4.0514,0,0,0,0,0,8.1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2355,0,0,0,0,0,9.3182,37.273,0,0,0,4.0514,0,0,0,0,0,0,0,0,0,0,7.7652,0,0,0,8.8745,0,4.2355,0,0,0,0,0,0,0,4.0514,0,8.4711,4.0514,0,0,4.0514,0,0,0,0,0,8.1028,4.0514,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0514,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.4711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4711,0,0,0,0,0,0,0,25.413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0514,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8745,0,0,0,0,0,0,0,0,0,12.154,0,0,8.1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8745,0,0,0,0,0,0,0,0,0,3.8826,0,0,0,0,0,0,0,0,0,0,4.0514,0,0,0,0,0,4.0514,0,0,4.0514,8.8745,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,10.354,0,0,0,0,0,0,0,0,0,0,0,20.707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4.0514,0,0,0,8.1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0514,0,0,0,0,0,0,0,0,0,0,0,0,4.0514,0,0,0,0,0,0,0,0,0,8.4711,0,0,0,8.8745,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8745,4.0514,0,0,0,0,0,0,4.2355,4.2355,0,0,0,0,0,0,0,0,0,4.2355,0,0,0,4.0514,0,0,0,0,0
4.0514,0,0,0,0,4.0514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1028,0,0,0,0,4.0514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4711,0,0,0,4.2355,0,0,0,0,0,0,0,0,0,0,0,4.0514,15.53,0,0,0,4.4372,0,0,0,0,0,0,0,0,16.942,0,0,0,0,12.707,0,0,0,0,0,0,0,4.0514,8.1028,4.0514,0,0,0,0
4.0514,0,0,0,0,0,0,0,4.0514,0,0,0,4.0514,0,0,0,0,0,0,0,0,0,0,8.1028,16.206,4.0514,0,4.0514,0,0,0,0,0,0,4.0514,0,4.0514,0,0,0,0,0,0,0,0,0,4.0514,0,0,0,8.4711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2355,5.4813,0,4.0514,0,0,3.8826,0,4.4372,8.1028,0,0,0,0,0,4.0514,0,4.2355,0,0,0,0,8.4711,0,0,0,0,0,4.0514,16.206,4.0514,8.1028,8.1028,4.0514,32.411,10.354,0
0,0,0,0,0,4.0514,8.1028,0,4.0514,4.0514,0,0,0,0,0,0,0,0,0,0,0,4.0514,0,4.0514,16.206,4.0514,0,8.1028,0,0,0,0,0,0,4.0514,4.0514,4.0514,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2355,0,0,0,0,0,0,0,0,4.2355,0,0,8.8745,0,0,0,0,0,0,27.406,0,0,0,0,0,8.1028,0,0,0,0,0,0,0,16.206,0,8.4711,8.1028,0,0,0,4.2355,0,8.1028,4.4372,27.955,0,0,0,0,0,0,0,0,0,0
12.707,4.2355,0,0,0,0,0,4.2355,0,8.4711,0,0,0,0,0,0,0,0,0,0,0,8.4711,8.4711,16.942,4.2355,0,8.4711,4.2355,12.707,0,0,0,0,0,8.4711,0,8.4711,4.2355,8.4711,0,0,0,0,0,0,0,0,0,8.4711,4.2355,0,0,0,0,0,0,0,0,0,16.942,0,4.0514,4.4372,0,0,0,0,0,0,10.963,0,0,3.8826,4.4372,11.648,0,0,8.1028,0,0,9.3182,0,0,12.154,0,0,8.1028,0,0,28.36,4.2355,0,4.0514,8.8745,0,0,16.206,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8.4711,0,0,0,0,0,0,0,0,8.4711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0514,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0514,0,0,0,0,0,0,0,0,4.0514,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9.3182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
