0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.41,0,14.41,0,0,0,0,0,0,14.41,0,0,0,28.819,0,0,0,0,0,0,0,0,0,0
0,0,0,13.609,0,0,0,13.609,13.609,0,0,0,0,0,0,0,13.609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.609,0,0,0,13.609,13.609,0,0,0,0
0,14.41,0,0,0,28.819,14.41,28.819,14.41,0,0,0,0,0,0,0,0,14.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.41,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,13.609,0,13.609,0,0,0,0,0,0,0,13.609,13.609,0,13.609,0,0,0,0,13.609,0,0,0,0,27.218,0,0,13.609,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.609,0,0,13.609,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.41,0,0,14.41,0,0,0,0,0,0,14.41,0,14.41,0,14.41,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,13.609,0,0,0,0,0,0,13.609,0,0,0,0,0,0,0,0,13.609,0,0,13.609,0,0,0,0,13.609,13.609,0,0,0,0,13.609,13.609,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,13.609,0,13.609,0,0,0,0,0,0,0,0,0,0,0,0,13.609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,27.218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,13.609,13.609,13.609,0,13.609,0,13.609,13.609,0,0,0,0,0,0,0,0,0,13.609,0,0,0,0,0,0,13.609,0,0,0,27.218,0,0,13.609,0,0,0,13.609,0,0
0,0,0,0,14.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,13.609,13.609,0,0,0,0,0,0,0,0,13.609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,14.41,0,0,0,0,0,14.41,0,0,0,0,0,0,14.41,0,0,0,0,0,0,0,0,0,0,0,0,14.41,14.41,0,0,14.41,0,0,0,14.41,0,0,28.819,0,0
0,0,0,0,0,12.893,0,0,0,12.893,12.893,0,0,0,0,0,0,0,0,0,12.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.41,14.41,0,0,0,0,0,0,0,0,0,0,0
